country,continent,year,lifeExp,pop,gdpPercap,gdpPercap_log,year_orig,highlight
Hungary,Europe,20,69.76,10394091,10168.65611,9.227065337734802,1972,FALSE
Hungary,Europe,25,69.95,10637171,11674.83737,9.365191152675624,1977,FALSE
Hungary,Europe,30,69.39,10705535,12545.99066,9.437156424196026,1982,FALSE
Hungary,Europe,35,69.58,10612740,12986.47998,9.471664093728362,1987,FALSE
Hungary,Europe,40,69.17,10348684,10535.62855,9.262517987486524,1992,FALSE
Hungary,Europe,45,71.04,10244684,11712.7768,9.36843555913829,1997,FALSE
Hungary,Europe,50,72.59,10083313,14843.93556,9.605346681023127,2002,FALSE
Hungary,Europe,55,73.338,9956108,18008.94444,9.79862382679109,2007,FALSE
Iceland,Europe,0,72.49,147962,7267.688428,8.8911935595823,1952,FALSE
Iceland,Europe,5,73.47,165110,9244.001412,9.131730124141988,1957,FALSE
Iceland,Europe,10,73.68,182053,10350.15906,9.244757166691368,1962,FALSE
Iceland,Europe,15,73.73,198676,13319.89568,9.497014112231879,1967,FALSE
Iceland,Europe,20,74.46,209275,15798.06362,9.667642655808292,1972,FALSE
Iceland,Europe,25,76.11,221823,19654.96247,9.886085128416335,1977,FALSE
Iceland,Europe,30,76.99,233997,23269.6075,10.054903388943083,1982,FALSE
Iceland,Europe,35,77.23,244676,26923.20628,10.200743880678232,1987,FALSE
Iceland,Europe,40,78.77,259012,25144.39201,10.132390168954027,1992,FALSE
Iceland,Europe,45,78.95,271192,28061.09966,10.242139542482288,1997,FALSE
Iceland,Europe,50,80.5,288030,31163.20196,10.34699325337033,2002,FALSE
Iceland,Europe,55,81.757,301931,36180.78919,10.496283571591434,2007,FALSE
India,Asia,0,37.373,372000000,546.5657493,6.303654610169521,1952,TRUE
India,Asia,5,40.249,409000000,590.061996,6.380227609345564,1957,TRUE
India,Asia,10,43.605,454000000,658.3471509,6.489732377155714,1962,TRUE
India,Asia,15,47.193,506000000,700.7706107,6.55218060195628,1967,TRUE
India,Asia,20,50.651,567000000,724.032527,6.584836318172118,1972,TRUE
India,Asia,25,54.208,634000000,813.337323,6.701145934934976,1977,TRUE
India,Asia,30,56.596,708000000,855.7235377,6.751947353999071,1982,TRUE
India,Asia,35,58.553,788000000,976.5126756,6.883987730877647,1987,TRUE
India,Asia,40,60.223,872000000,1164.406809,7.059967059501227,1992,TRUE
India,Asia,45,61.765,959000000,1458.817442,7.2853814152655705,1997,TRUE
India,Asia,50,62.879,1034172547,1746.769454,7.465523334625443,2002,TRUE
India,Asia,55,64.698,1110396331,2452.210407,7.804745103733494,2007,TRUE
Indonesia,Asia,0,37.468,82052000,749.6816546,6.6196486558881515,1952,FALSE
Indonesia,Asia,5,39.918,90124000,858.9002707,6.755652815942696,1957,FALSE
Indonesia,Asia,10,42.518,99028000,849.2897701,6.744400435617459,1962,FALSE
Indonesia,Asia,15,45.964,109343000,762.4317721,6.636513025264948,1967,FALSE
Indonesia,Asia,20,49.203,121282000,1111.107907,7.0131129109358055,1972,FALSE
Indonesia,Asia,25,52.702,136725000,1382.702056,7.231794875339298,1977,FALSE
Indonesia,Asia,30,56.159,153343000,1516.872988,7.324406250068779,1982,FALSE
Indonesia,Asia,35,60.137,169276000,1748.356961,7.466431746465631,1987,FALSE
Indonesia,Asia,40,62.681,184816000,2383.140898,7.776174601662223,1992,FALSE
Indonesia,Asia,45,66.041,199278000,3119.335603,8.045375310370526,1997,FALSE
Indonesia,Asia,50,68.588,211060000,2873.91287,7.96342974954754,2002,FALSE
Indonesia,Asia,55,70.65,223547000,3540.651564,8.172066046818411,2007,FALSE
Iran,Asia,0,44.869,17272000,3035.326002,8.01807411189315,1952,FALSE
Iran,Asia,5,47.181,19792000,3290.257643,8.098721151635525,1957,FALSE
Iran,Asia,10,49.325,22874000,4187.329802,8.339818531008813,1962,FALSE
Iran,Asia,15,52.469,26538000,5906.731805,8.683847963364693,1967,FALSE
Iran,Asia,20,55.234,30614000,9613.818607,9.170956780686979,1972,FALSE
Iran,Asia,25,57.702,35480679,11888.59508,9.383334822905258,1977,FALSE
Iran,Asia,30,59.62,43072751,7608.334602,8.936999583542034,1982,FALSE
Iran,Asia,35,63.04,51889696,6642.881371,8.801301089760795,1987,FALSE
Iran,Asia,40,65.742,60397973,7235.653188,8.886775916676685,1992,FALSE
Iran,Asia,45,68.042,63327987,8263.590301,9.019614433215251,1997,FALSE
Iran,Asia,50,69.451,66907826,9240.761975,9.131379626062532,2002,FALSE
Iran,Asia,55,70.964,69453570,11605.71449,9.359252884241174,2007,FALSE
Iraq,Asia,0,45.32,5441766,4129.766056,8.325976039314368,1952,FALSE
Iraq,Asia,5,48.437,6248643,6229.333562,8.737024633667891,1957,FALSE
Iraq,Asia,10,51.457,7240260,8341.737815,9.029026844749668,1962,FALSE
Iraq,Asia,15,54.459,8519282,8931.459811,9.097335133186714,1967,FALSE
Iraq,Asia,20,56.95,10061506,9576.037596,9.167019173295264,1972,FALSE
Iraq,Asia,25,60.413,11882916,14688.23507,9.594802116953339,1977,FALSE
Iraq,Asia,30,62.038,14173318,14517.90711,9.583138139560093,1982,FALSE
Iraq,Asia,35,65.044,16543189,11643.57268,9.36250960546314,1987,FALSE
Iraq,Asia,40,59.461,17861905,3745.640687,8.22834795928978,1992,FALSE
Iraq,Asia,45,58.811,20775703,3076.239795,8.031463284349092,1997,FALSE
Iraq,Asia,50,57.046,24001816,4390.717312,8.387247889532347,2002,FALSE
Iraq,Asia,55,59.545,27499638,4471.061906,8.40538122225756,2007,FALSE
Ireland,Europe,0,66.91,2952156,5210.280328,8.558388939058093,1952,FALSE
Ireland,Europe,5,68.9,2878220,5599.077872,8.630357197450067,1957,FALSE
Ireland,Europe,10,70.29,2830000,6631.597314,8.799600976334768,1962,FALSE
Ireland,Europe,15,71.08,2900100,7655.568963,8.943188630999266,1967,FALSE
Ireland,Europe,20,71.28,3024400,9530.772896,9.162281094723824,1972,FALSE
Ireland,Europe,25,72.03,3271900,11150.98113,9.319282766739018,1977,FALSE
Ireland,Europe,30,73.1,3480000,12618.32141,9.44290511694744,1982,FALSE
Ireland,Europe,35,74.36,3539900,13872.86652,9.537690162467365,1987,FALSE
Ireland,Europe,40,75.467,3557761,17558.81555,9.773311413319613,1992,FALSE
Ireland,Europe,45,76.122,3667233,24521.94713,10.107323796766845,1997,FALSE
Ireland,Europe,50,77.783,3879155,34077.04939,10.436379398263155,2002,FALSE
Ireland,Europe,55,78.885,4109086,40675.99635,10.61339342717752,2007,FALSE
Israel,Asia,0,65.39,1620914,4086.522128,8.315449551844253,1952,FALSE
Israel,Asia,5,67.84,1944401,5385.278451,8.591424296888741,1957,FALSE
Israel,Asia,10,69.39,2310904,7105.630706,8.86864280590882,1962,FALSE
Israel,Asia,15,70.75,2693585,8393.741404,9.035241636175714,1967,FALSE
Israel,Asia,20,71.63,3095893,12786.93223,9.456179008883149,1972,FALSE
Israel,Asia,25,73.06,3495918,13306.61921,9.496016875368166,1977,FALSE
Israel,Asia,30,74.45,3858421,15367.0292,9.639979532229228,1982,FALSE
Israel,Asia,35,75.6,4203148,17122.47986,9.748147490841262,1987,FALSE
Israel,Asia,40,76.93,4936550,18051.52254,9.800985311450198,1992,FALSE
Israel,Asia,45,78.269,5531387,20896.60924,9.947342187470431,1997,FALSE
Israel,Asia,50,79.696,6029529,21905.59514,9.99449736901839,2002,FALSE
Israel,Asia,55,80.745,6426679,25523.2771,10.147346142223887,2007,FALSE
Italy,Europe,0,65.94,47666000,4931.404155,8.503379044942077,1952,FALSE
Italy,Europe,5,67.81,49182000,6248.656232,8.740121716734015,1957,FALSE
Italy,Europe,10,69.24,50843200,8243.58234,9.017190278427117,1962,FALSE
Italy,Europe,15,71.06,52667100,10022.40131,9.212577997623582,1967,FALSE
Italy,Europe,20,72.19,54365564,12269.27378,9.414853349319293,1972,FALSE
Italy,Europe,25,73.48,56059245,14255.98475,9.56493207998499,1977,FALSE
Italy,Europe,30,74.98,56535636,16537.4835,9.713384810690288,1982,FALSE
Italy,Europe,35,76.42,56729703,19207.23482,9.863042300581146,1987,FALSE
Italy,Europe,40,77.44,56840847,22013.64486,9.999417760992046,1992,FALSE
Italy,Europe,45,78.82,57479469,24675.02446,10.113546855587918,1997,FALSE
Italy,Europe,50,80.24,57926999,27968.09817,10.238819788532053,2002,FALSE
Italy,Europe,55,80.546,58147733,28569.7197,10.26010268418614,2007,FALSE
Jamaica,Americas,0,58.53,1426095,2898.530881,7.97195929485448,1952,FALSE
Jamaica,Americas,5,62.61,1535090,4756.525781,8.467272802793707,1957,FALSE
Jamaica,Americas,10,65.61,1665128,5246.107524,8.565241656594964,1962,FALSE
Jamaica,Americas,15,67.51,1861096,6124.703451,8.720085618077562,1967,FALSE
Jamaica,Americas,20,69,1997616,7433.889293,8.91380445876353,1972,FALSE
Jamaica,Americas,25,70.11,2156814,6650.195573,8.802401542691134,1977,FALSE
Jamaica,Americas,30,71.21,2298309,6068.05135,8.710792802858457,1982,FALSE
Jamaica,Americas,35,71.77,2326606,6351.237495,8.756404954002244,1987,FALSE
Jamaica,Americas,40,71.766,2378618,7404.923685,8.909900420774385,1992,FALSE
Jamaica,Americas,45,72.262,2531311,7121.924704,8.870933291470687,1997,FALSE
Jamaica,Americas,50,72.047,2664659,6994.774861,8.852918700877536,2002,FALSE
Jamaica,Americas,55,72.567,2780132,7320.880262,8.898485854096965,2007,FALSE
Japan,Asia,0,63.03,86459025,3216.956347,8.076190957672294,1952,FALSE
Japan,Asia,5,65.5,91563009,4317.694365,8.37047682695776,1957,FALSE
Japan,Asia,10,68.73,95831757,6576.649461,8.791280694176857,1962,FALSE
Japan,Asia,15,71.43,100825279,9847.788607,9.195002202057134,1967,FALSE
Japan,Asia,20,73.42,107188273,14778.78636,9.600948077463563,1972,FALSE
Japan,Asia,25,75.38,113872473,16610.37701,9.717782900122176,1977,FALSE
Japan,Asia,30,77.11,118454974,19384.10571,9.872208715948268,1982,FALSE
Japan,Asia,35,78.67,122091325,22375.94189,10.015741637899518,1987,FALSE
Japan,Asia,40,79.36,124329269,26824.89511,10.19708565733282,1992,FALSE
Japan,Asia,45,80.69,125956499,28816.58499,10.268706368084192,1997,FALSE
Japan,Asia,50,82,127065841,28604.5919,10.261322539864274,2002,FALSE
Japan,Asia,55,82.603,127467972,31656.06806,10.362685133050313,2007,FALSE
Jordan,Asia,0,43.158,607914,1546.907807,7.344013254097813,1952,FALSE
Jordan,Asia,5,45.669,746559,1886.080591,7.542256193457546,1957,FALSE
Jordan,Asia,10,48.126,933559,2348.009158,7.7613230812810965,1962,FALSE
Jordan,Asia,15,51.629,1255058,2741.796252,7.916368551015673,1967,FALSE
Jordan,Asia,20,56.528,1613551,2110.856309,7.654848977791199,1972,FALSE
Jordan,Asia,25,61.134,1937652,2852.351568,7.955899044624217,1977,FALSE
Jordan,Asia,30,63.739,2347031,4161.415959,8.333610670100578,1982,FALSE
Jordan,Asia,35,65.869,2820042,4448.679912,8.400362682162507,1987,FALSE
Jordan,Asia,40,68.015,3867409,3431.593647,8.1407800523741,1992,FALSE
Jordan,Asia,45,69.772,4526235,3645.379572,8.201215774000511,1997,FALSE
Jordan,Asia,50,71.263,5307470,3844.917194,8.254507345687035,2002,FALSE
Jordan,Asia,55,72.535,6053193,4519.461171,8.416148055764452,2007,FALSE
Kenya,Africa,0,42.27,6464046,853.540919,6.749393483674624,1952,FALSE
Kenya,Africa,5,44.686,7454779,944.4383152,6.850590375332894,1957,FALSE
Kenya,Africa,10,47.949,8678557,896.9663732,6.799018373284752,1962,FALSE
Kenya,Africa,15,50.654,10191512,1056.736457,6.9629406236562374,1967,FALSE
Kenya,Africa,20,53.559,12044785,1222.359968,7.108538669184907,1972,FALSE
Kenya,Africa,25,56.155,14500404,1267.613204,7.144891044297698,1977,FALSE
Kenya,Africa,30,58.766,17661452,1348.225791,7.206544778187409,1982,FALSE
Kenya,Africa,35,59.339,21198082,1361.936856,7.216663124401262,1987,FALSE
Kenya,Africa,40,59.285,25020539,1341.921721,7.201857985726038,1992,FALSE
Kenya,Africa,45,54.407,28263827,1360.485021,7.215596548239869,1997,FALSE
Kenya,Africa,50,50.992,31386842,1287.514732,7.160469074802525,2002,FALSE
Kenya,Africa,55,54.11,35610177,1463.249282,7.288414777482674,2007,FALSE
"Korea, Dem. Rep.",Asia,0,50.056,8865488,1088.277758,6.9923516871137705,1952,FALSE
"Korea, Dem. Rep.",Asia,5,54.081,9411381,1571.134655,7.3595533475041846,1957,FALSE
"Korea, Dem. Rep.",Asia,10,56.656,10917494,1621.693598,7.391226313008342,1962,FALSE
"Korea, Dem. Rep.",Asia,15,59.942,12617009,2143.540609,7.670214231041686,1967,FALSE
"Korea, Dem. Rep.",Asia,20,63.983,14781241,3701.621503,8.216526246685492,1972,FALSE
"Korea, Dem. Rep.",Asia,25,67.159,16325320,4106.301249,8.32027796288563,1977,FALSE
"Korea, Dem. Rep.",Asia,30,69.1,17647518,4106.525293,8.320332522420989,1982,FALSE
"Korea, Dem. Rep.",Asia,35,70.647,19067554,4106.492315,8.320324491755143,1987,FALSE
"Korea, Dem. Rep.",Asia,40,69.978,20711375,3726.063507,8.223107595299695,1992,FALSE
"Korea, Dem. Rep.",Asia,45,67.727,21585105,1690.756814,7.432931526611057,1997,FALSE
"Korea, Dem. Rep.",Asia,50,66.662,22215365,1646.758151,7.406563877258059,2002,FALSE
"Korea, Dem. Rep.",Asia,55,67.297,23301725,1593.06548,7.373415413898915,2007,FALSE
"Korea, Rep.",Asia,0,47.453,20947571,1030.592226,6.937888892686943,1952,FALSE
"Korea, Rep.",Asia,5,52.681,22611552,1487.593537,7.3049150174596,1957,FALSE
"Korea, Rep.",Asia,10,55.292,26420307,1536.344387,7.337161098862706,1962,FALSE
"Korea, Rep.",Asia,15,57.716,30131000,2029.228142,7.615410774115982,1967,FALSE
"Korea, Rep.",Asia,20,62.612,33505000,3030.87665,8.016607180089805,1972,FALSE
"Korea, Rep.",Asia,25,64.766,36436000,4657.22102,8.446174201594228,1977,FALSE
"Korea, Rep.",Asia,30,67.123,39326000,5622.942464,8.634610375979493,1982,FALSE
"Korea, Rep.",Asia,35,69.81,41622000,8533.088805,9.0517066857249,1987,FALSE
"Korea, Rep.",Asia,40,72.244,43805450,12104.27872,9.401314282301552,1992,FALSE
"Korea, Rep.",Asia,45,74.647,46173816,15993.52796,9.679939416888713,1997,FALSE
"Korea, Rep.",Asia,50,77.045,47969150,19233.98818,9.86443421073548,2002,FALSE
"Korea, Rep.",Asia,55,78.623,49044790,23348.13973,10.058272590972555,2007,FALSE
Kuwait,Asia,0,55.565,160000,108382.3529,11.593420558609495,1952,FALSE
Kuwait,Asia,5,58.033,212846,113523.1329,11.63976190923324,1957,FALSE
Kuwait,Asia,10,60.47,358266,95458.11176,11.466442809932659,1962,FALSE
Kuwait,Asia,15,64.624,575003,80894.88326,11.300905853333136,1967,FALSE
Kuwait,Asia,20,67.712,841934,109347.867,11.602289519741827,1972,FALSE
Kuwait,Asia,25,69.343,1140357,59265.47714,10.989782242438755,1977,FALSE
Kuwait,Asia,30,71.309,1497494,31354.03573,10.353098269195346,1982,FALSE
Kuwait,Asia,35,74.174,1891487,28118.42998,10.244180511506714,1987,FALSE
Kuwait,Asia,40,75.19,1418095,34932.91959,10.461184918333121,1992,FALSE
Kuwait,Asia,45,76.156,1765345,40300.619960000004,10.604122131439276,1997,FALSE
Kuwait,Asia,50,76.904,2111561,35110.10566,10.466244278556982,2002,FALSE
Kuwait,Asia,55,77.588,2505559,47306.98978,10.764413339037992,2007,FALSE
Lebanon,Asia,0,55.928,1439529,4834.804067,8.483595883177966,1952,FALSE
Lebanon,Asia,5,59.489,1647412,6089.786934,8.714368373885014,1957,FALSE
Lebanon,Asia,10,62.094,1886848,5714.560611,8.65077268980866,1962,FALSE
Lebanon,Asia,15,63.87,2186894,6006.983042,8.70067791180639,1967,FALSE
Lebanon,Asia,20,65.421,2680018,7486.384341,8.920841228450222,1972,FALSE
Lebanon,Asia,25,66.099,3115787,8659.696836,9.066434993553408,1977,FALSE
Lebanon,Asia,30,66.983,3086876,7640.519521,8.941220879979552,1982,FALSE
Lebanon,Asia,35,67.926,3089353,5377.091329,8.589902861787248,1987,FALSE
Lebanon,Asia,40,69.292,3219994,6890.806854,8.837943462231266,1992,FALSE
Lebanon,Asia,45,70.265,3430388,8754.96385,9.077376115642323,1997,FALSE
Lebanon,Asia,50,71.028,3677780,9313.93883,9.139267355988009,2002,FALSE
Lebanon,Asia,55,71.993,3921278,10461.05868,9.255414944734394,2007,FALSE
Lesotho,Africa,0,42.138,748747,298.8462121,5.699929100269407,1952,FALSE
Lesotho,Africa,5,45.047,813338,335.9971151,5.81710257391444,1957,FALSE
Lesotho,Africa,10,47.747,893143,411.8006266,6.020539316204965,1962,FALSE
Lesotho,Africa,15,48.492,996380,498.6390265,6.211882440188406,1967,FALSE
Lesotho,Africa,20,49.767,1116779,496.5815922,6.207747804726955,1972,FALSE
Lesotho,Africa,25,52.208,1251524,745.3695408,6.61388012331784,1977,FALSE
Lesotho,Africa,30,55.078,1411807,797.2631074,6.681184746520149,1982,FALSE
Lesotho,Africa,35,57.18,1599200,773.9932141,6.6515631062386325,1987,FALSE
Lesotho,Africa,40,59.685,1803195,977.4862725,6.88498424828265,1992,FALSE
Lesotho,Africa,45,55.558,1982823,1186.147994,7.078466355921174,1997,FALSE
Lesotho,Africa,50,44.593,2046772,1275.184575,7.15084621182101,2002,FALSE
Lesotho,Africa,55,42.592,2012649,1569.331442,7.358404974528663,2007,FALSE
Liberia,Africa,0,38.48,863308,575.5729961,6.355366059562457,1952,FALSE
Liberia,Africa,5,39.486,975950,620.9699901,6.431282755645009,1957,FALSE
Liberia,Africa,10,40.502,1112796,634.1951625,6.4523567343551935,1962,FALSE
Liberia,Africa,15,41.536,1279406,713.6036483,6.570327693780758,1967,FALSE
Liberia,Africa,20,42.614,1482628,803.0054535,6.688361505330923,1972,FALSE
Liberia,Africa,25,43.764,1703617,640.3224383,6.461971859327899,1977,FALSE
Liberia,Africa,30,44.852,1956875,572.1995694,6.349487828081648,1982,FALSE
Liberia,Africa,35,46.027,2269414,506.1138573,6.226761658402394,1987,FALSE
Liberia,Africa,40,40.802,1912974,636.6229191,6.456177516556191,1992,FALSE
Liberia,Africa,45,42.221,2200725,609.17395079999994,6.4121038604219525,1997,FALSE
Liberia,Africa,50,43.753,2814651,531.4823679,6.275670023007831,2002,FALSE
Liberia,Africa,55,45.678,3193942,414.5073415,6.027090686119344,2007,FALSE
Libya,Africa,0,42.723,1019729,2387.54806,7.778022201995214,1952,FALSE
Libya,Africa,5,45.289,1201578,3448.284395,8.145632109530693,1957,FALSE
Libya,Africa,10,47.808,1441863,6757.030816,8.818338844145593,1962,FALSE
Libya,Africa,15,50.227,1759224,18772.75169,9.840161719261975,1967,FALSE
Libya,Africa,20,52.773,2183877,21011.49721,9.95282505308015,1972,FALSE
Libya,Africa,25,57.442,2721783,21951.21176,9.996577622446521,1977,FALSE
Libya,Africa,30,62.155,3344074,17364.27538,9.762170235542749,1982,FALSE
Libya,Africa,35,66.234,3799845,11770.5898,9.373359309449134,1987,FALSE
Libya,Africa,40,68.755,4364501,9640.138501,9.173690754825033,1992,FALSE
Libya,Africa,45,71.555,4759670,9467.446056,9.155614461951426,1997,FALSE
Libya,Africa,50,72.737,5368585,9534.677467,9.162690691243208,2002,FALSE
Libya,Africa,55,73.952,6036914,12057.49928,9.397442092229253,2007,FALSE
Madagascar,Africa,0,36.681,4762912,1443.011715,7.274487677244035,1952,FALSE
Madagascar,Africa,5,38.865,5181679,1589.20275,7.370987754369352,1957,FALSE
Madagascar,Africa,10,40.848,5703324,1643.38711,7.404514701971134,1962,FALSE
Madagascar,Africa,15,42.881,6334556,1634.047282,7.398815211353809,1967,FALSE
Madagascar,Africa,20,44.851,7082430,1748.562982,7.466549576443781,1972,FALSE
Madagascar,Africa,25,46.881,8007166,1544.228586,7.34227976755417,1977,FALSE
Madagascar,Africa,30,48.969,9171477,1302.878658,7.1723314476925015,1982,FALSE
Madagascar,Africa,35,49.35,10568642,1155.441948,7.052238188729315,1987,FALSE
Madagascar,Africa,40,52.214,12210395,1040.67619,6.947625963550533,1992,FALSE
Madagascar,Africa,45,54.978,14165114,986.2958956,6.893956406539954,1997,FALSE
Madagascar,Africa,50,57.286,16473477,894.6370822,6.796418141291025,2002,FALSE
Madagascar,Africa,55,59.443,19167654,1044.770126,6.951552165081218,2007,FALSE
Malawi,Africa,0,36.256,2917802,369.1650802,5.9112439158153105,1952,FALSE
Malawi,Africa,5,37.207,3221238,416.3698064,6.031573823064691,1957,FALSE
Malawi,Africa,10,38.41,3628608,427.9010856,6.058892060460917,1962,FALSE
Malawi,Africa,15,39.487,4147252,495.5147806,6.20559718299215,1967,FALSE
Malawi,Africa,20,41.766,4730997,584.6219709,6.370965434762582,1972,FALSE
Malawi,Africa,25,43.767,5637246,663.2236766,6.4971123037266585,1977,FALSE
Malawi,Africa,30,45.642,6502825,632.8039209,6.450160612546764,1982,FALSE
Malawi,Africa,35,47.457,7824747,635.5173634,6.454439412679547,1987,FALSE
Malawi,Africa,40,49.42,10014249,563.2000145,6.33363483058957,1992,FALSE
Malawi,Africa,45,47.495,10419991,692.2758103,6.539984446007515,1997,FALSE
Malawi,Africa,50,45.009,11824495,665.4231186,6.500423106894256,2002,FALSE
Malawi,Africa,55,48.303,13327079,759.3499101,6.632462685785543,2007,FALSE
Malaysia,Asia,0,48.463,6748378,1831.132894,7.512690122051632,1952,FALSE
Malaysia,Asia,5,52.102,7739235,1810.066992,7.501119135729635,1957,FALSE
Malaysia,Asia,10,55.737,8906385,2036.884944,7.619176931568249,1962,FALSE
Malaysia,Asia,15,59.371,10154878,2277.742396,7.73094005420622,1967,FALSE
Malaysia,Asia,20,63.01,11441462,2849.09478,7.954756601757815,1972,FALSE
Malaysia,Asia,25,65.256,12845381,3827.921571,8.250077264118444,1977,FALSE
Malaysia,Asia,30,68,14441916,4920.355951,8.501136154633608,1982,FALSE
Malaysia,Asia,35,69.5,16331785,5249.802653,8.565945764974389,1987,FALSE
Malaysia,Asia,40,70.693,18319502,7277.912802,8.892599397061584,1992,FALSE
Malaysia,Asia,45,71.938,20476091,10132.90964,9.223543786009959,1997,FALSE
Malaysia,Asia,50,73.044,22662365,10206.97794,9.230826877139284,2002,FALSE
Malaysia,Asia,55,74.241,24821286,12451.6558,9.429608889033608,2007,FALSE
Mali,Africa,0,33.685,3838168,452.3369807,6.1144274345830345,1952,FALSE
Mali,Africa,5,35.307,4241884,490.3821867,6.195185059941061,1957,FALSE
Mali,Africa,10,36.936,4690372,496.1743428,6.2069273625447705,1962,FALSE
Mali,Africa,15,38.487,5212416,545.0098873,6.300803936333545,1967,FALSE
Mali,Africa,20,39.977,5828158,581.3688761,6.365385454012112,1972,FALSE
Mali,Africa,25,41.714,6491649,686.3952693,6.5314536561045475,1977,FALSE
Mali,Africa,30,43.916,6998256,618.0140641,6.42651121464211,1982,FALSE
Mali,Africa,35,46.364,7634008,684.1715576,6.528208701378354,1987,FALSE
Mali,Africa,40,48.388,8416215,739.014375,6.605317372721125,1992,FALSE
Mali,Africa,45,49.903,9384984,790.2579846,6.672359454935857,1997,FALSE
Mali,Africa,50,51.818,10580176,951.4097518,6.857944833893097,2002,FALSE
Mali,Africa,55,54.467,12031795,1042.581557,6.9494551827472755,2007,FALSE
Mauritania,Africa,0,40.543,1022556,743.1159097,6.610852034838689,1952,FALSE
Mauritania,Africa,5,42.338,1076852,846.1202613,6.740661502340346,1957,FALSE
Mauritania,Africa,10,44.248,1146757,1055.896036,6.962145008662037,1962,FALSE
Mauritania,Africa,15,46.289,1230542,1421.145193,7.259218299513596,1967,FALSE
Mauritania,Africa,20,48.437,1332786,1586.851781,7.369507320449572,1972,FALSE
Mauritania,Africa,25,50.852,1456688,1497.492223,7.311547136653916,1977,FALSE
Mauritania,Africa,30,53.599,1622136,1481.150189,7.300574219659522,1982,FALSE
Mauritania,Africa,35,56.145,1841240,1421.603576,7.259540792312798,1987,FALSE
Mauritania,Africa,40,58.333,2119465,1361.369784,7.216246665968072,1992,FALSE
Mauritania,Africa,45,60.43,2444741,1483.136136,7.30191413563213,1997,FALSE
Mauritania,Africa,50,62.247,2828858,1579.019543,7.364559390999823,2002,FALSE
Mauritania,Africa,55,64.164,3270065,1803.151496,7.497291244077236,2007,FALSE
Mauritius,Africa,0,50.986,516556,1967.955707,7.58475057075323,1952,FALSE
Mauritius,Africa,5,58.089,609816,2034.037981,7.617778249492179,1957,FALSE
Mauritius,Africa,10,60.246,701016,2529.067487,7.8356059315650075,1962,FALSE
Mauritius,Africa,15,61.557,789309,2475.387562,7.814152253450816,1967,FALSE
Mauritius,Africa,20,62.944,851334,2575.484158,7.853792817948089,1972,FALSE
Mauritius,Africa,25,64.93,913025,3710.982963,8.219052070104222,1977,FALSE
Mauritius,Africa,30,66.711,992040,3688.037739,8.212849817541699,1982,FALSE
Mauritius,Africa,35,68.74,1042663,4783.586903,8.472945942194759,1987,FALSE
Mauritius,Africa,40,69.745,1096202,6058.253846,8.709176893317414,1992,FALSE
Mauritius,Africa,45,70.736,1149818,7425.705295,8.912702948385299,1997,FALSE
Mauritius,Africa,50,71.954,1200206,9021.815894,9.107400911420072,2002,FALSE
Mauritius,Africa,55,72.801,1250882,10956.99112,9.30173298996425,2007,FALSE
Mexico,Americas,0,50.789,30144317,3478.125529,8.15424878655734,1952,TRUE
Mexico,Americas,5,55.19,35015548,4131.546641,8.326407105197692,1957,TRUE
Mexico,Americas,10,58.299,41121485,4581.609385,8.429805609488586,1962,TRUE
Mexico,Americas,15,60.11,47995559,5754.733883,8.657778079079016,1967,TRUE
Mexico,Americas,20,62.361,55984294,6809.40669,8.826060272000081,1972,TRUE
Mexico,Americas,25,65.032,63759976,7674.929108,8.945714335670068,1977,TRUE
Mexico,Americas,30,67.405,71640904,9611.147541,9.17067890596963,1982,TRUE
Mexico,Americas,35,69.498,80122492,8688.156003,9.069715998158916,1987,TRUE
Mexico,Americas,40,71.455,88111030,9472.384295,9.156135927985744,1992,TRUE
Mexico,Americas,45,73.67,95895146,9767.29753,9.186795097766336,1997,TRUE
Mexico,Americas,50,74.902,102479927,10742.44053,9.28195757967851,2002,TRUE
Mexico,Americas,55,76.195,108700891,11977.57496,9.390791427138863,2007,TRUE
Mongolia,Asia,0,42.244,800663,786.5668575,6.667677725242776,1952,FALSE
Mongolia,Asia,5,45.248,882134,912.6626085,6.816366270676608,1957,FALSE
Mongolia,Asia,10,48.251,1010280,1056.353958,6.962578595603427,1962,FALSE
Mongolia,Asia,15,51.253,1149500,1226.04113,7.111545664057411,1967,FALSE
Mongolia,Asia,20,53.754,1320500,1421.741975,7.259638141718719,1972,FALSE
Mongolia,Asia,25,55.491,1528000,1647.511665,7.4070213467764825,1977,FALSE
Mongolia,Asia,30,57.489,1756032,2000.603139,7.601203983579141,1982,FALSE
Mongolia,Asia,35,60.222,2015133,2338.008304,7.757054693779342,1987,FALSE
Mongolia,Asia,40,61.271,2312802,1785.402016,7.487398887903356,1992,FALSE
Mongolia,Asia,45,63.625,2494803,1902.2521,7.550793779011864,1997,FALSE
Mongolia,Asia,50,65.033,2674234,2140.739323,7.668906526389485,2002,FALSE
Mongolia,Asia,55,66.803,2874127,3095.772271,8.037792676125699,2007,FALSE
Montenegro,Europe,0,59.164,413834,2647.585601,7.88140340971963,1952,FALSE
Montenegro,Europe,5,61.448,442829,3682.259903,8.211281946754317,1957,FALSE
Montenegro,Europe,10,63.728,474528,4649.593785,8.444535136700948,1962,FALSE
Montenegro,Europe,15,67.178,501035,5907.850937,8.684037412628841,1967,FALSE
